QSCA3,Tue Jul 01 15:14:00 PDT 2003,33.37139,-110.45528,4.92,310
QSEA3,Tue Jul 01 15:14:00 PDT 2003,31.91,-111.8975,3.58,240
QSTA3,Tue Jul 01 15:12:00 PDT 2003,34.16667,-112.73333,4.47,200
QSPA3,Tue Jul 01 15:12:00 PDT 2003,34.19528,-112.14167,5.36,200
QTCA3,Tue Jul 01 15:08:00 PDT 2003,33.26667,-109.36833,3.13,310
TR581,Tue Jul 01 15:14:00 PDT 2003,35.7825,-113.79417,4.02,250
QTWA3,Tue Jul 01 15:13:00 PDT 2003,36.58194,-113.73194,10.73,50
QUPA3,Tue Jul 01 15:13:00 PDT 2003,35.22472,-114.37473,4.92,30
QVDA3,Tue Jul 01 15:05:00 PDT 2003,34.55389,-111.84917,0,220
QYJA3,Tue Jul 01 15:10:00 PDT 2003,36.15417,-113.54166,5.81,220
NZAC1,Tue Jul 01 15:12:00 PDT 2003,33.555,-116.67306,4.47,270
ARGC1,Tue Jul 01 15:10:00 PDT 2003,35.19194,-120.43166,3.58,280
ASRC1,Tue Jul 01 15:09:00 PDT 2003,36.23,-121.49167,1.79,220
AVLC1,Tue Jul 01 15:09:00 PDT 2003,41.05194,-120.68611,5.81,290
BDMC1,Tue Jul 01 15:09:00 PDT 2003,38.90556,-120.69722,1.34,60
COKC1,Tue Jul 01 15:09:00 PDT 2003,38.48833,-120.325,1.34,240
BETC1,Tue Jul 01 15:12:00 PDT 2003,37.84306,-118.47778,4.92,250
TR822,Tue Jul 01 15:07:00 PDT 2003,35.86444,-120.8,1.79,290
TR541,Tue Jul 01 15:04:00 PDT 2003,38.27195,-119.28917,6.71,190
CAZC1,Tue Jul 01 15:08:00 PDT 2003,35.09639,-119.77278,5.81,10
TR494,Tue Jul 01 15:13:00 PDT 2003,36.41083,-118.80917,0.89,50
CHAC1,Tue Jul 01 15:09:00 PDT 2003,40.00167,-120.915,7.15,190
CNFC1,Tue Jul 01 15:14:00 PDT 2003,37.76167,-119.82472,4.92,190
CUUC1,Tue Jul 01 15:15:00 PDT 2003,34.80833,-119.0125,2.24,310
CLHC1,Tue Jul 01 15:12:00 PDT 2003,33.87667,-117.30889,5.81,270
PTEC1,Tue Jul 01 15:06:00 PDT 2003,40.25694,-124.26611,3.13,330
DNTC1,Tue Jul 01 15:04:00 PDT 2003,34.00917,-119.65417,0.89,40
DVOC1,Tue Jul 01 15:10:00 PDT 2003,34.22111,-117.40305,4.02,180
DKYC1,Tue Jul 01 15:05:00 PDT 2003,37.06639,-119.03944,1.79,230
ECSC1,Tue Jul 01 15:04:00 PDT 2003,33.65167,-117.40667,4.92,210
FCHC1,Tue Jul 01 15:05:00 PDT 2003,36.9,-119.5,2.24,230
FMRC1,Tue Jul 01 15:14:00 PDT 2003,35.87167,-117.91833,3.13,290
FSHC1,Tue Jul 01 15:10:00 PDT 2003,39.09139,-120.73167,1.79,210
FODC1,Tue Jul 01 15:16:00 PDT 2003,36.59945,-121.7525,5.36,270
HLLC1,Tue Jul 01 15:09:00 PDT 2003,39.07167,-120.42167,3.13,220
HDZC1,Tue Jul 01 15:07:00 PDT 2003,36.38306,-120.85389,3.58,190
TR823,Tue Jul 01 15:07:00 PDT 2003,36.84222,-121.36222,4.47,280
PRHC1,Tue Jul 01 15:05:00 PDT 2003,37.01556,-119.56084,1.34,210
IDWC1,Tue Jul 01 15:16:00 PDT 2003,41.74166,-121.53833,5.36,210
IWLC1,Tue Jul 01 15:13:00 PDT 2003,35.685,-117.88944,6.26,200
JULC1,Tue Jul 01 15:14:00 PDT 2003,33.07583,-116.59084,3.58,260
JPRC1,Tue Jul 01 15:16:00 PDT 2003,41.33222,-120.4725,6.26,260
KTLC1,Tue Jul 01 15:09:00 PDT 2003,36.03333,-120.05695,6.26,20
KNXC1,Tue Jul 01 15:05:00 PDT 2003,38.86195,-122.41722,4.02,180
LPZC1,Tue Jul 01 15:09:00 PDT 2003,35.38111,-120.1875,3.58,180
TABC1,Tue Jul 01 15:09:00 PDT 2003,35.65556,-120.92278,2.24,280
LAFC1,Tue Jul 01 15:10:00 PDT 2003,40.14167,-120.35333,4.02,240
LRLC1,Tue Jul 01 15:13:00 PDT 2003,35.47833,-117.69889,6.26,310
TR144,Tue Jul 01 15:11:00 PDT 2003,41.26778,-121.50889,1.34,150
LPOC1,Tue Jul 01 15:10:00 PDT 2003,34.53584,-119.78333,2.24,270
MCFC1,Tue Jul 01 15:04:00 PDT 2003,37.41555,-119.76861,1.34,210
MYRC1,Tue Jul 01 15:10:00 PDT 2003,38.84889,-120.01806,1.34,150
MDHC1,Tue Jul 01 15:13:00 PDT 2003,35.12305,-115.41139,2.24,230
MOLC1,Tue Jul 01 15:06:00 PDT 2003,36.23195,-118.87055,2.24,170
MTIC1,Tue Jul 01 15:10:00 PDT 2003,34.46139,-119.64806,1.34,200
OGVC1,Tue Jul 01 15:04:00 PDT 2003,33.39333,-116.795,2.68,210
OWNC1,Tue Jul 01 15:11:00 PDT 2003,38.73333,-120.245,0.89,280
OVRC1,Tue Jul 01 15:08:00 PDT 2003,37.39,-118.55055,5.81,240
PKFC1,Tue Jul 01 15:08:00 PDT 2003,35.89889,-120.43195,1.79,250
PKCC1,Tue Jul 01 15:10:00 PDT 2003,39.475,-121.2025,1.79,220
PIHC1,Tue Jul 01 15:14:00 PDT 2003,33.01639,-116.63389,1.79,270
POTC1,Tue Jul 01 15:14:00 PDT 2003,32.60611,-116.60806,2.68,260
RCHC1,Tue Jul 01 15:13:00 PDT 2003,33.21222,-116.50528,5.81,270
ROVC1,Tue Jul 01 15:09:00 PDT 2003,34.54306,-119.18417,3.13,220
RSHC1,Tue Jul 01 15:10:00 PDT 2003,41.29445,-120.86389,5.36,200
SLEC1,Tue Jul 01 15:10:00 PDT 2003,39.6375,-120.86528,5.36,60
SCNC1,Tue Jul 01 15:07:00 PDT 2003,32.84,-118.3875,0,160
SHUC1,Tue Jul 01 15:10:00 PDT 2003,41.13833,-123.90556,4.92,300
SHQC1,Tue Jul 01 15:06:00 PDT 2003,36.56722,-118.95556,2.24,230
SHVC1,Tue Jul 01 15:05:00 PDT 2003,37.13528,-119.255,2.24,130
SWLC1,Tue Jul 01 15:14:00 PDT 2003,32.90833,-114.49445,2.68,230
THDC1,Tue Jul 01 15:16:00 PDT 2003,34.21,-118.87,4.02,290
TR579,Tue Jul 01 15:12:00 PDT 2003,41.62944,-121.29806,8.94,210
TR584,Tue Jul 01 15:10:00 PDT 2003,40.72194,-123.49528,1.79,150
VLCC1,Tue Jul 01 15:13:00 PDT 2003,33.22611,-116.99223,2.24,290
VDBC1,Tue Jul 01 15:10:00 PDT 2003,34.75861,-120.48611,4.92,270
UCCC1,Tue Jul 01 15:11:00 PDT 2003,34.12333,-116.40778,4.47,210
CCDC2,Tue Jul 01 15:08:00 PDT 2003,38.18694,-105.02111,5.36,180
CGRC2,Tue Jul 01 15:15:00 PDT 2003,38.31389,-105.48444,2.24,220
CMEC2,Tue Jul 01 15:15:00 PDT 2003,38.57306,-108.27778,6.71,230
EGRC2,Tue Jul 01 15:16:00 PDT 2003,40.04778,-108.20333,12.07,200
GDRC2,Tue Jul 01 15:16:00 PDT 2003,40.75778,-107.85333,11.18,210
MMRC2,Tue Jul 01 15:12:00 PDT 2003,37.055,-107.70695,5.36,230
NOVC2,Tue Jul 01 15:08:00 PDT 2003,40.63139,-103.83667,4.02,360
STOC2,Tue Jul 01 15:12:00 PDT 2003,39.5625,-107.42,3.58,150
F2022,Tue Jul 01 15:15:00 PDT 2003,28.64083,-80.73083,4.02,150
F2277,Tue Jul 01 15:04:00 PDT 2003,31.71361,-82.38778,1.34,130
F2029,Tue Jul 01 15:06:00 PDT 2003,34.80278,-83.71,4.47,130
F2270,Tue Jul 01 15:05:00 PDT 2003,32.20333,-83.93195,6.71,180
F2278,Tue Jul 01 15:04:00 PDT 2003,31.21417,-84.23639,2.24,230
F2031,Tue Jul 01 15:06:00 PDT 2003,34.64028,-83.52194,4.02,90
F2273,Tue Jul 01 15:04:00 PDT 2003,31.78417,-81.43861,2.24,150
F2034,Tue Jul 01 15:06:00 PDT 2003,33.20833,-83.71361,3.13,160
F2035,Tue Jul 01 15:06:00 PDT 2003,34.90583,-83.33444,0,60
F2036,Tue Jul 01 15:05:00 PDT 2003,34.765,-84.07445,1.79,350
F2048,Tue Jul 01 15:12:00 PDT 2003,22.13056,-159.71527,0.89,330
F2049,Tue Jul 01 15:14:00 PDT 2003,21.20333,-156.96611,8.05,10
F2053,Tue Jul 01 15:12:00 PDT 2003,22.18333,-159.3375,4.02,70
TR212,Tue Jul 01 15:15:00 PDT 2003,44.39583,-112.10806,6.26,150
BCFI1,Tue Jul 01 15:13:00 PDT 2003,44.385,-115.55,4.02,200
YFFI1,Tue Jul 01 15:05:00 PDT 2003,44.375,-114.56667,2.68,200
BFYI1,Tue Jul 01 15:08:00 PDT 2003,48.67556,-116.33611,0.89,220
NS017,Tue Jul 01 15:08:00 PDT 2003,47.02083,-116.26667,2.24,260
CBFI1,Tue Jul 01 15:05:00 PDT 2003,43.8,-113.83334,8.05,10
TR263,Tue Jul 01 15:04:00 PDT 2003,46.0225,-116.8825,2.68,260
DEAI1,Tue Jul 01 15:08:00 PDT 2003,44.32555,-117.16778,2.24,140
DEHI1,Tue Jul 01 15:11:00 PDT 2003,43.17445,-115.15166,5.81,250
DNFI1,Tue Jul 01 15:13:00 PDT 2003,46.62167,-116.21833,4.47,250
DMNI1,Tue Jul 01 15:15:00 PDT 2003,42.86666,-111.21667,3.13,190
TR225,Tue Jul 01 15:13:00 PDT 2003,46.80083,-115.53667,1.34,110
EZRI1,Tue Jul 01 15:13:00 PDT 2003,44.84639,-114.02639,8.05,220
FERI1,Tue Jul 01 15:14:00 PDT 2003,46.1,-115.53472,1.79,260
FHFI1,Tue Jul 01 15:04:00 PDT 2003,47.12917,-115.875,4.47,160
FLEI1,Tue Jul 01 15:08:00 PDT 2003,43.61972,-114.89889,5.81,260
FLFI1,Tue Jul 01 15:10:00 PDT 2003,42.07917,-112.18333,3.58,160
GSKI1,Tue Jul 01 15:14:00 PDT 2003,42.09583,-113.89889,6.71,20
HAYI1,Tue Jul 01 15:08:00 PDT 2003,47.77917,-116.8125,4.92,280
HBFI1,Tue Jul 01 15:16:00 PDT 2003,42.41722,-115.22778,6.26,250
HPFI1,Tue Jul 01 15:08:00 PDT 2003,43.94806,-114.75611,9.83,170
INDI1,Tue Jul 01 15:07:00 PDT 2003,45.38334,-114.16666,3.58,310
KELI1,Tue Jul 01 15:11:00 PDT 2003,46.66667,-115.16666,2.68,290
LCKI1,Tue Jul 01 15:08:00 PDT 2003,47.10833,-116.22778,5.81,270
LTAI1,Tue Jul 01 15:13:00 PDT 2003,44.09111,-115.88055,2.68,260
THFI1,Tue Jul 01 15:05:00 PDT 2003,44.5,-114.9,4.02,300
LPFI1,Tue Jul 01 15:12:00 PDT 2003,45.37861,-115.18723,4.92,270
MOFI1,Tue Jul 01 15:05:00 PDT 2003,42.02028,-113.09028,6.26,310
MOOI1,Tue Jul 01 15:12:00 PDT 2003,46.07,-114.55,2.68,210
NFFI1,Tue Jul 01 15:16:00 PDT 2003,43.78972,-114.42083,3.13,190
NS024,Tue Jul 01 15:07:00 PDT 2003,47.50834,-115.94611,2.24,300
TR561,Tue Jul 01 15:10:00 PDT 2003,43.54,-111.20084,0,30
POTI1,Tue Jul 01 15:12:00 PDT 2003,46.98333,-116.98333,2.24,210
SVFI1,Tue Jul 01 15:11:00 PDT 2003,46.51222,-114.68806,3.13,10
NS025,Tue Jul 01 15:09:00 PDT 2003,48.575,-116.96361,3.58,210
RRFI1,Tue Jul 01 15:11:00 PDT 2003,45.7125,-115.3375,1.34,250
RONI1,Tue Jul 01 15:13:00 PDT 2003,46.58333,-114.5,4.92,80
SHCI1,Tue Jul 01 15:12:00 PDT 2003,46.98333,-116.63333,1.79,270
SFFI1,Tue Jul 01 15:08:00 PDT 2003,44.94361,-116.18777,1.79,270
SKFI1,Tue Jul 01 15:09:00 PDT 2003,45.33667,-114.46806,6.26,310
SCFI1,Tue Jul 01 15:12:00 PDT 2003,45.63334,-116.28333,2.24,330
SRFI1,Tue Jul 01 15:08:00 PDT 2003,45.09972,-116.73695,3.13,290
TR574,Tue Jul 01 15:13:00 PDT 2003,44.16917,-114.92583,2.68,110
MCLI1,Tue Jul 01 15:12:00 PDT 2003,44.90445,-115.7375,5.81,260
TCFI1,Tue Jul 01 15:13:00 PDT 2003,43.93333,-115.91666,2.68,280
TGFI1,Tue Jul 01 15:06:00 PDT 2003,42.31611,-114.30305,2.68,330
WEFI1,Tue Jul 01 15:12:00 PDT 2003,44.8475,-116.42667,5.36,200
F2064,Tue Jul 01 15:08:00 PDT 2003,37.24861,-89.37861,0.89,70
F2065,Tue Jul 01 15:08:00 PDT 2003,37.43667,-88.66722,0.89,60
F2067,Tue Jul 01 15:09:00 PDT 2003,39,-86.42278,1.34,180
QNRK1,Tue Jul 01 15:08:00 PDT 2003,38.16694,-98.5,4.02,170
F2071,Tue Jul 01 15:09:00 PDT 2003,37.76889,-83.63333,2.24,100
F2072,Tue Jul 01 15:14:00 PDT 2003,36.77639,-88.06306,1.79,100
F2076,Tue Jul 01 15:04:00 PDT 2003,32.80416,-93.06667,1.34,90
F2078,Tue Jul 01 15:04:00 PDT 2003,31.185,-92.63139,1.34,30
F2079,Tue Jul 01 15:09:00 PDT 2003,31.9,-92.76722,0.89,110
F2089,Tue Jul 01 15:08:00 PDT 2003,44.46806,-86.05334,1.34,50
F2091,Tue Jul 01 15:05:00 PDT 2003,45.93333,-86.41666,2.24,220
F2094,Tue Jul 01 15:05:00 PDT 2003,46.25,-84.58334,1.79,360
F2096,Tue Jul 01 15:11:00 PDT 2003,46.45778,-85.62722,3.13,230
F2097,Tue Jul 01 15:04:00 PDT 2003,46.475,-89.26667,2.24,270
F2187,Tue Jul 01 15:06:00 PDT 2003,46.86083,-94.72583,4.92,190
F2188,Tue Jul 01 15:06:00 PDT 2003,48.67028,-94.61723,5.36,190
F2189,Tue Jul 01 15:06:00 PDT 2003,47.50333,-94.92805,4.02,190
F2191,Tue Jul 01 15:06:00 PDT 2003,45.30278,-93.10111,2.24,190
F2192,Tue Jul 01 15:07:00 PDT 2003,47.77945,-93.64611,4.02,200
F2193,Tue Jul 01 15:07:00 PDT 2003,47.39194,-92.83472,6.71,220
F2289,Tue Jul 01 15:11:00 PDT 2003,47.63028,-91.40833,2.68,200
F2195,Tue Jul 01 15:07:00 PDT 2003,47.24,-95.19,3.58,180
F2197,Tue Jul 01 15:07:00 PDT 2003,45.95139,-94.34444,5.81,200
F2198,Tue Jul 01 15:08:00 PDT 2003,48.38945,-93.56416,4.47,210
F2199,Tue Jul 01 15:08:00 PDT 2003,46.42028,-92.80083,4.02,210
F2200,Tue Jul 01 15:08:00 PDT 2003,45.89,-93.26972,4.92,200
F2201,Tue Jul 01 15:08:00 PDT 2003,48.01889,-92.85722,4.47,230
F2202,Tue Jul 01 15:08:00 PDT 2003,48.85,-95.69917,0,200
F2105,Tue Jul 01 15:15:00 PDT 2003,36.62695,-90.82389,2.24,80
F2106,Tue Jul 01 15:15:00 PDT 2003,37.50139,-91.25945,0.89,20
F2109,Tue Jul 01 15:09:00 PDT 2003,31.41055,-90.84666,2.24,10
F2110,Tue Jul 01 15:09:00 PDT 2003,32.81028,-90.78445,0.89,320
F2114,Tue Jul 01 15:07:00 PDT 2003,31.52417,-88.88889,2.24,280
F2115,Tue Jul 01 15:09:00 PDT 2003,34.62028,-89.31416,2.24,40
ARMM8,Tue Jul 01 15:05:00 PDT 2003,47.58667,-108.86945,5.36,120
TR298,Tue Jul 01 15:04:00 PDT 2003,47.86666,-115.625,2.24,80
SKCM8,Tue Jul 01 15:11:00 PDT 2003,47.38722,-107.73111,0.45,350
DEEM8,Tue Jul 01 15:04:00 PDT 2003,46.02778,-114.05527,7.6,330
TR271,Tue Jul 01 15:04:00 PDT 2003,48.9,-115.01667,4.02,260
GPRM8,Tue Jul 01 15:06:00 PDT 2003,46.19278,-113.92028,1.34,310
HNYM8,Tue Jul 01 15:14:00 PDT 2003,48.38472,-114.0575,2.68,280
TR277,Tue Jul 01 15:04:00 PDT 2003,48.38334,-115.56667,1.79,60
LNCM8,Tue Jul 01 15:05:00 PDT 2003,46.96806,-112.63528,3.13,260
TR286,Tue Jul 01 15:06:00 PDT 2003,47.23555,-115.16944,5.36,190
MSLM8,Tue Jul 01 15:05:00 PDT 2003,46.85,-114.05,3.58,290
PNTM8,Tue Jul 01 15:05:00 PDT 2003,47.04111,-113.97916,2.24,270
TR287,Tue Jul 01 15:04:00 PDT 2003,45.49222,-109.91556,1.34,150
SRRM8,Tue Jul 01 15:05:00 PDT 2003,48.03667,-111.79333,4.02,140
TEPM8,Tue Jul 01 15:09:00 PDT 2003,45.93472,-113.73833,5.81,270
TR299,Tue Jul 01 15:07:00 PDT 2003,48.46667,-115.91666,4.47,150
TR300,Tue Jul 01 15:12:00 PDT 2003,48.51056,-113.99416,2.24,60
F2116,Tue Jul 01 15:13:00 PDT 2003,34.53278,-77.72195,1.79,270
F2292,Tue Jul 01 15:15:00 PDT 2003,35.52056,-76.93139,0.89,240
F2118,Tue Jul 01 15:07:00 PDT 2003,35.96667,-79.09167,2.24,230
F2120,Tue Jul 01 15:08:00 PDT 2003,36.0175,-76.89167,0.89,70
F2123,Tue Jul 01 15:13:00 PDT 2003,35.31667,-82.2,0.89,80
F2130,Tue Jul 01 15:13:00 PDT 2003,35.97306,-77.79861,2.24,260
F2131,Tue Jul 01 15:08:00 PDT 2003,35.42861,-81.93945,1.79,60
F2133,Tue Jul 01 15:13:00 PDT 2003,34.68306,-78.58167,0.45,310
NS132,Tue Jul 01 15:07:00 PDT 2003,48.37,-100.43,2.68,170
NS094,Tue Jul 01 15:07:00 PDT 2003,48.63334,-102.4,2.68,230
WCYN8,Tue Jul 01 15:10:00 PDT 2003,47.78028,-103.28667,1.34,70
TR538,Tue Jul 01 15:08:00 PDT 2003,42.47583,-100.69861,6.26,170
FORN1,Tue Jul 01 15:07:00 PDT 2003,41.36361,-103.48833,4.02,230
DPKN5,Tue Jul 01 15:07:00 PDT 2003,36.42305,-106.77194,1.79,280
LOMN5,Tue Jul 01 15:14:00 PDT 2003,32.32333,-106.58667,3.13,160
NS053,Tue Jul 01 15:11:00 PDT 2003,35.24166,-107.67,2.24,220
NS054,Tue Jul 01 15:10:00 PDT 2003,35.84111,-106.61889,4.02,330
NS056,Tue Jul 01 15:05:00 PDT 2003,34.52056,-106.26139,2.24,130
SNDN5,Tue Jul 01 15:04:00 PDT 2003,32.58,-106.525,3.13,150
TR396,Tue Jul 01 15:10:00 PDT 2003,36.05889,-105.76945,2.24,190
ALLN2,Tue Jul 01 15:09:00 PDT 2003,39.73695,-115.51806,5.36,290
TR728,Tue Jul 01 15:04:00 PDT 2003,39.5025,-117.51444,4.47,240
BATN2,Tue Jul 01 15:05:00 PDT 2003,40.55833,-116.75833,4.92,260
BLUN2,Tue Jul 01 15:06:00 PDT 2003,40.50167,-119.12167,6.26,220
BUFN2,Tue Jul 01 15:11:00 PDT 2003,40.58194,-119.79,8.05,250
CRSN2,Tue Jul 01 15:11:00 PDT 2003,40.45972,-115.85,4.02,250
GRVN2,Tue Jul 01 15:13:00 PDT 2003,39.30111,-117.58444,3.13,230
KYCN2,Tue Jul 01 15:16:00 PDT 2003,36.26667,-115.6,3.58,260
LONN2,Tue Jul 01 15:11:00 PDT 2003,41.53861,-116.2175,8.94,240
MORN2,Tue Jul 01 15:07:00 PDT 2003,41.45583,-117.63333,4.47,210
MTSN2,Tue Jul 01 15:16:00 PDT 2003,36.03056,-115.51667,8.94,250
STMN2,Tue Jul 01 15:10:00 PDT 2003,41.51778,-115.39278,8.05,230
F2139,Tue Jul 01 15:14:00 PDT 2003,39.38583,-82.985,2.24,190
F2140,Tue Jul 01 15:14:00 PDT 2003,39.27528,-82.385,0.89,200
F2142,Tue Jul 01 15:09:00 PDT 2003,34.77444,-98.74583,3.58,190
ATFO3,Tue Jul 01 15:12:00 PDT 2003,44.03972,-118.41639,8.49,240
BQFO3,Tue Jul 01 15:07:00 PDT 2003,42.25472,-118.97916,5.81,220
BOFO3,Tue Jul 01 15:13:00 PDT 2003,44.98333,-122,2.68,240
PKFO3,Tue Jul 01 15:14:00 PDT 2003,43.03611,-122.65528,2.24,280
BUCO3,Tue Jul 01 15:04:00 PDT 2003,42.11972,-122.56333,4.02,260
CVFO3,Tue Jul 01 15:07:00 PDT 2003,42.77778,-123.72945,3.58,340
CDFO3,Tue Jul 01 15:05:00 PDT 2003,45.21167,-123.77194,3.58,230
CPFO3,Tue Jul 01 15:11:00 PDT 2003,44.16667,-118.46667,1.79,210
CWFO3,Tue Jul 01 15:11:00 PDT 2003,43.83333,-118.95,3.13,70
DUNO3,Tue Jul 01 15:04:00 PDT 2003,43.95778,-124.11972,5.81,350
ENFO3,Tue Jul 01 15:09:00 PDT 2003,45.92667,-117.58833,3.13,220
EKCO3,Tue Jul 01 15:06:00 PDT 2003,44.75778,-117.97111,0.89,340
EVFO3,Tue Jul 01 15:06:00 PDT 2003,42.59778,-123.10333,1.79,270
FMFO3,Tue Jul 01 15:11:00 PDT 2003,44.3,-119.33334,2.24,300
FEFO3,Tue Jul 01 15:14:00 PDT 2003,43.73333,-122.28333,1.79,200
GRBO3,Tue Jul 01 15:12:00 PDT 2003,42.20555,-121.13889,4.02,250
GSFO3,Tue Jul 01 15:10:00 PDT 2003,42.62611,-117.395,2.68,320
HHFO3,Tue Jul 01 15:10:00 PDT 2003,44.96611,-121.49084,6.71,310
SBFO3,Tue Jul 01 15:08:00 PDT 2003,42.11666,-123.66666,3.58,250
KEEO3,Tue Jul 01 15:11:00 PDT 2003,44.66611,-118.92083,2.24,310
LBFO3,Tue Jul 01 15:10:00 PDT 2003,43.93,-121.33,2.24,310
MLFO3,Tue Jul 01 15:09:00 PDT 2003,42.49472,-123.39722,4.02,20
PANO3,Tue Jul 01 15:13:00 PDT 2003,42.76944,-122.06389,0.45,70
PYFO3,Tue Jul 01 15:07:00 PDT 2003,45.45861,-121.44639,2.68,10
PRFO3,Tue Jul 01 15:08:00 PDT 2003,42.28972,-123.23028,4.92,330
RMFO3,Tue Jul 01 15:16:00 PDT 2003,42.12333,-124.30055,2.24,260
F2143,Tue Jul 01 15:05:00 PDT 2003,34.81167,-83.125,2.24,100
F2235,Tue Jul 01 15:14:00 PDT 2003,34.66195,-80.27417,2.24,90
F2145,Tue Jul 01 15:06:00 PDT 2003,33.33306,-81.59167,3.13,110
F2165,Tue Jul 01 15:08:00 PDT 2003,28.30445,-96.82333,2.68,150
F2331,Tue Jul 01 15:15:00 PDT 2003,30.17417,-97.25639,2.24,90
F2171,Tue Jul 01 15:09:00 PDT 2003,29.14667,-95.30222,1.34,120
F2332,Tue Jul 01 15:15:00 PDT 2003,33.61889,-95.16666,1.79,200
F2293,Tue Jul 01 15:15:00 PDT 2003,31.50611,-99.65945,4.47,110
PSGT2,Tue Jul 01 15:06:00 PDT 2003,31.89445,-104.79778,3.58,140
F2179,Tue Jul 01 15:07:00 PDT 2003,28.86472,-95.56778,3.13,120
ACRU1,Tue Jul 01 15:12:00 PDT 2003,37.5,-112.25,2.68,210
TR427,Tue Jul 01 15:15:00 PDT 2003,40.5,-109.5,3.13,270
ASYU1,Tue Jul 01 15:14:00 PDT 2003,37.51667,-112.55556,4.92,210
BADU1,Tue Jul 01 15:04:00 PDT 2003,37.15222,-113.95139,6.26,220
BIVU1,Tue Jul 01 15:04:00 PDT 2003,38.22445,-109.27834,7.6,230
BKCU1,Tue Jul 01 15:07:00 PDT 2003,38.97917,-112.23944,4.47,230
BLAU1,Tue Jul 01 15:13:00 PDT 2003,40.26917,-110.56223,4.92,290
BRPU1,Tue Jul 01 15:07:00 PDT 2003,39.60972,-110.29444,3.13,220
BUKU1,Tue Jul 01 15:14:00 PDT 2003,37.90333,-111.69139,2.68,270
BEUU1,Tue Jul 01 15:14:00 PDT 2003,41.15,-111.91666,1.79,160
CCRU1,Tue Jul 01 15:06:00 PDT 2003,40.88472,-109.41222,3.13,240
CDMU1,Tue Jul 01 15:15:00 PDT 2003,40.30083,-112.77639,5.36,180
FIVU1,Tue Jul 01 15:15:00 PDT 2003,39.88111,-110.26583,6.71,220
FTMU1,Tue Jul 01 15:05:00 PDT 2003,39.3375,-110.6,5.36,180
HWAU1,Tue Jul 01 15:08:00 PDT 2003,40.95278,-110.48055,2.68,200
HSRU1,Tue Jul 01 15:06:00 PDT 2003,39.93361,-110.86166,3.13,290
LSCU1,Tue Jul 01 15:16:00 PDT 2003,38.77083,-111.8625,6.71,240
MSRU1,Tue Jul 01 15:13:00 PDT 2003,39.79861,-112.27222,8.49,220
NWYU1,Tue Jul 01 15:08:00 PDT 2003,40.65167,-111.05194,1.34,230
OTRU1,Tue Jul 01 15:10:00 PDT 2003,41.75333,-111.28056,6.71,250
PGRU1,Tue Jul 01 15:07:00 PDT 2003,40.43111,-111.75,4.47,190
RSBU1,Tue Jul 01 15:10:00 PDT 2003,41.60972,-113.59055,5.81,200
SBWU1,Tue Jul 01 15:14:00 PDT 2003,39.35,-112,7.6,240
SIGU1,Tue Jul 01 15:07:00 PDT 2003,38.63194,-112.06111,8.94,250
TR509,Tue Jul 01 15:10:00 PDT 2003,40.31639,-112.74778,3.13,220
TBSU1,Tue Jul 01 15:16:00 PDT 2003,37.81667,-112.11667,4.92,210
TVWU1,Tue Jul 01 15:15:00 PDT 2003,39.35,-113.38472,4.47,230
WRRU1,Tue Jul 01 15:04:00 PDT 2003,37.21611,-113.37778,6.71,230
YLSU1,Tue Jul 01 15:06:00 PDT 2003,40.54361,-110.32944,4.92,230
TR734,Tue Jul 01 15:09:00 PDT 2003,48.74306,-119.62222,5.36,160
CMFW1,Tue Jul 01 15:10:00 PDT 2003,48.01805,-120.23417,2.68,280
TMPG4,Tue Jul 01 15:10:00 PDT 2003,47.67445,-120.21083,3.58,260
TR582,Tue Jul 01 15:09:00 PDT 2003,45.86722,-120.72305,4.92,240
HKFW1,Tue Jul 01 15:11:00 PDT 2003,46.50028,-123.40083,2.68,290
KOSW1,Tue Jul 01 15:11:00 PDT 2003,46.52778,-122.20139,2.24,240
KMFW1,Tue Jul 01 15:08:00 PDT 2003,48.27333,-119.52333,4.92,210
TR863,Tue Jul 01 15:12:00 PDT 2003,48.53944,-121.44611,3.13,190
OCFW1,Tue Jul 01 15:09:00 PDT 2003,46.35833,-121.59666,2.24,310
MEFW1,Tue Jul 01 15:15:00 PDT 2003,46.96861,-121.06861,3.13,20
SMFW1,Tue Jul 01 15:09:00 PDT 2003,48.91,-122.23167,2.68,300
FWFW1,Tue Jul 01 15:15:00 PDT 2003,47.26667,-120.65,3.58,160
TCFW1,Tue Jul 01 15:06:00 PDT 2003,48.48889,-117.43166,2.68,250
TR532,Tue Jul 01 15:08:00 PDT 2003,47.87639,-118.09611,3.13,230
TR757,Tue Jul 01 15:15:00 PDT 2003,47.97778,-120.03861,1.79,270
F2268,Tue Jul 01 15:10:00 PDT 2003,37.8325,-81.06778,1.34,130
TR048,Tue Jul 01 15:09:00 PDT 2003,43.59945,-116.20805,2.68,230
THRW4,Tue Jul 01 15:11:00 PDT 2003,44.15833,-110.08334,1.79,240
MN094,Tue Jul 01 15:08:00 PDT 2003,44.97811,-93.24572,2.22,175
MN085,Tue Jul 01 15:11:56 PDT 2003,44.86236,-93.21293,3.06,205
MN086,Tue Jul 01 15:12:30 PDT 2003,44.79849,-93.29016,0,355
MN087,Tue Jul 01 15:03:18 PDT 2003,45.09621,-93.45002,2.5,220
